salario_bruto,seniority,experiencia,nivel_estudios,estado_estudios,lenguajes,genero,es_dolarizado
2850000.0,Semi-Senior,5,Universitario,Completo,"HTML, Javascript, Python, SQL, TypeScript",Mujer Cis,False
2515543.0,Semi-Senior,5,,,SQL,Mujer Cis,False
4337098.0,Senior,10,,,COBOL,Hombre Cis,False
3250000.0,Semi-Senior,5,Universitario,Completo,"HTML, Java, Python, SQL",Hombre Cis,False
2412082.0,Semi-Senior,5,,,"Bash/Shell, Python, TypeScript",Hombre Cis,False
2500000.0,Junior,2,Universitario,En curso,".NET, C#, CSS, Dart, HTML, Javascript, SQL, TypeScript",Hombre Cis,False
2359500.0,Semi-Senior,5,,,Ninguno de los anteriores,Hombre Cis,False
5320000.0,Semi-Senior,4,Universitario,Completo,Python,Hombre Cis,False
3600000.0,Senior,35,Universitario,Completo,"HTML, PHP, Python",Hombre Cis,False
5000000.0,Senior,30,,,"C++, Go, HTML, Javascript, PHP, Python, SQL",Prefiero no decir,False
3601521.0,Senior,10,,,Ninguno de los anteriores,Hombre Cis,False
5080000.0,Semi-Senior,5,Doctorado,Completo,"Arduino, C, Python",Hombre Cis,False
5000000.0,Senior,8,,,"Go, SQL, TypeScript",Hombre Cis,False
2700000.0,Semi-Senior,5,Universitario,En curso,"Javascript, Python",Mujer Cis,False
4600000.0,Semi-Senior,5,,,SQL,Mujer Cis,False
1408000.0,Senior,6,Universitario,En curso,Ninguno de los anteriores,Hombre Cis,False
3236000.0,Senior,20,,,"Bash/Shell, HTML, Javascript, PHP, Python, SQL",Hombre Cis,False
3195000.0,Senior,13,Universitario,Completo,Ninguno de los anteriores,Mujer Cis,False
896000.0,Junior,2,Terciario,Completo,"Javascript, SQL, TypeScript",Hombre Cis,False
5000000.0,Senior,42,,,HTML,Hombre Cis,False
4250000.0,Senior,10,,,SQL,Mujer Cis,False
1280000.0,Senior,20,,,"Bash/Shell, Delphi, Javascript, PHP, SQL, TypeScript, VBA",Hombre Cis,False
4400000.0,Senior,10,,,Javascript,Hombre Cis,False
3000000.0,Senior,16,Universitario,Completo,Java,Hombre Cis,False
1620492.8,Junior,1,,,Ninguno de los anteriores,Mujer Cis,False
4000000.0,Senior,6,,,Ninguno de los anteriores,Hombre Cis,False
1600000.0,Semi-Senior,3,,,"CSS, HTML, Javascript, Python",Mujer Cis,False
4600000.0,Senior,15,,,"Bash/Shell, Javascript, Python",Hombre Cis,False
4051040.0,Senior,12,Universitario,Completo,ABAP,Hombre Cis,False
1660000.0,Junior,1,Universitario,En curso,SQL,Prefiero no decir,False
1900300.0,Junior,2,,,Ninguno de los anteriores,Mujer Cis,False
1877750.0,Junior,1,Universitario,Completo,"Python, SQL",Hombre Cis,False
3262182.0,Senior,20,,,".NET, C++, Erlang, Python, SQL, VBA",Hombre Cis,False
1045628.0,Semi-Senior,4,Terciario,En curso,"Arduino, Bash/Shell, C, CSS, HTML, Java, Javascript, PHP, Python, SQL, TypeScript",Hombre Cis,False
1685000.0,Senior,25,,,"Bash/Shell, SQL",Hombre Cis,False
4600000.0,Senior,20,,,"HTML, Javascript, Python, SQL",Hombre Cis,False
2500000.0,Senior,7,,,Genexus,Hombre Cis,False
5500000.0,Senior,12,,,"Bash/Shell, Java, Python, SQL",Hombre Cis,False
10930800.0,Senior,30,,,Python,Hombre Cis,False
3861374.86,Senior,10,,,"Python, SQL",Hombre Cis,False
5542099.0,Senior,8,Universitario,Completo,"Bash/Shell, SQL",Hombre Cis,False
1727426.0,Senior,7,Universitario,Incompleto,"CSS, Groovy, HTML, Java, Javascript, SQL",Hombre Cis,False
2995000.0,Senior,10,Universitario,Incompleto,"CSS, HTML, PHP, Python, SQL",Hombre Cis,False
2700000.0,Senior,6,,,"Python, SQL",Hombre Cis,False
3443900.0,Senior,6,Universitario,Completo,"HTML, SQL",Mujer Cis,False
3000000.0,Junior,2,,,Python,Hombre Cis,False
3693768.57,Senior,6,,,"CSS, HTML, TypeScript",Hombre Cis,False
2250000.0,Senior,8,,,"CSS, HTML, Javascript",Mujer Cis,False
3244268.32,Senior,7,,,"Bash/Shell, Python, SQL",Hombre Cis,False
4800000.0,Senior,10,,,"HTML, Java, Javascript, SQL",Hombre Cis,False
1737059.0,Junior,2,Universitario,En curso,"Java, Python, SQL",Hombre Cis,False
6500000.0,Senior,30,,,"Arduino, Bash/Shell, C, HTML, Python, SQL",Hombre Cis,False
6000000.0,Senior,7,,,Go,Hombre Cis,False
2400000.0,Semi-Senior,5,Universitario,En curso,".NET, C#, CSS, HTML, Javascript, SQL, TypeScript",Hombre Cis,False
2100000.0,Semi-Senior,5,,,"Bash/Shell, PHP, Python",Hombre Cis,False
4317000.0,Semi-Senior,5,,,Python,Mujer Cis,False
2000000.0,Junior,2,,,Ninguno de los anteriores,Mujer Cis,False
2300000.0,Semi-Senior,3,,,Ninguno de los anteriores,Hombre Cis,False
2600000.0,Senior,8,,,".NET, C#, CSS, HTML, Javascript, SQL, Blazor",Hombre Cis,False
1047000.0,Junior,0,,,"Bash/Shell, Java, Javascript, Python, TypeScript",Hombre Cis,False
4160000.0,Semi-Senior,5,,,"CSS, HTML, Javascript, PHP, Python, SQL, TypeScript",Hombre Cis,False
2936893.0,Senior,15,,,"Bash/Shell, CSS, HTML, Javascript, PHP, TypeScript",Hombre Cis,False
3000000.0,Senior,20,,,"CSS, HTML, Javascript, PHP, SQL",Hombre Cis,False
3300000.0,Senior,15,,,Ninguno de los anteriores,Hombre Cis,False
2300000.0,Semi-Senior,4,,,"Java, Javascript, Python",Hombre Cis,False
2336457.87,Senior,20,Terciario,Completo,Ninguno de los anteriores,Hombre Cis,False
5200000.0,Senior,15,,,".NET, C#, CSS, HTML, Javascript, SQL",Hombre Cis,False
5813000.0,Senior,15,,,"Kotlin, SQL",Mujer Cis,False
3400000.0,Senior,7,,,Java,Hombre Cis,False
4000000.0,Senior,15,,,".NET, C++, SQL, TypeScript",Mujer Cis,False
3000000.0,Senior,16,,,"HTML, Javascript",Hombre Cis,False
4900000.0,Senior,48,,,"COBOL, SQL",Mujer Cis,False
1895161.0,Semi-Senior,4,,,"CSS, HTML, Javascript, TypeScript",Queer,False
5300000.0,Senior,14,,,Java,Hombre Cis,False
1750000.0,Semi-Senior,3,Universitario,Completo,Ninguno de los anteriores,Hombre Cis,False
2900000.0,Semi-Senior,4,,,"Bash/Shell, CSS, HTML, Java, Javascript, PHP, SQL, TypeScript",Hombre Cis,False
5172710.0,Senior,10,,,Ninguno de los anteriores,Hombre Cis,False
3505000.0,Senior,6,,,"C++, SQL",Hombre Cis,False
2410000.0,Semi-Senior,4,Universitario,En curso,"Bash/Shell, Python, Smalltalk",Hombre Cis,False
2300000.0,Senior,20,Universitario,Completo,"Java, Javascript",Mujer Cis,False
7000000.0,Senior,17,Universitario,Incompleto,"Python, Scala, SQL",Hombre Cis,False
2297197.0,Semi-Senior,5,,,"Python, SQL",Mujer Cis,False
3890000.0,Semi-Senior,5,Universitario,Completo,".NET, C#, CSS, HTML, PHP, Python, SQL, TypeScript",Hombre Cis,False
2000000.0,Senior,10,,,SQL,Hombre Cis,False
1150000.0,Semi-Senior,3,,,".NET, C#, Javascript, TypeScript",Hombre Cis,False
1900000.0,Senior,24,,,Ninguno de los anteriores,Hombre Cis,False
2150000.0,Semi-Senior,4,,,"CSS, HTML, Javascript, PHP, SQL, TypeScript",Hombre Cis,False
2550000.0,Semi-Senior,5,Terciario,Incompleto,"HTML, Javascript, Python",Mujer Cis,False
2501629.0,Semi-Senior,3,,,"HTML, Javascript, TypeScript",Mujer Cis,False
2228000.0,Junior,1,Terciario,Completo,"Python, SQL",Mujer Cis,False
3400000.0,Semi-Senior,4,,,"HTML, Javascript",Hombre Cis,False
2251000.0,Semi-Senior,3,,,Ninguno de los anteriores,Hombre Cis,False
3200000.0,Senior,6,,,".NET, C#, SQL",Hombre Cis,False
2997666.0,Semi-Senior,3,,,".NET, C#, HTML, SQL",Hombre Cis,False
10078034.0,Senior,20,,,".NET, C#, CSS, HTML, Python, SQL",Hombre Cis,False
4000000.0,Senior,6,,,Java,Mujer Cis,False
290000.0,Senior,10,Universitario,Completo,SQL,Hombre Cis,False
3700000.0,Semi-Senior,4,,,Ninguno de los anteriores,Hombre Cis,False
4000000.0,Senior,30,,,"CSS, HTML, Javascript, PHP",Hombre Cis,False
5200000.0,Senior,8,Universitario,Incompleto,".NET, Bash/Shell, C#, Python, SQL",Hombre Cis,False
1840659.0,Semi-Senior,4,Universitario,En curso,"CSS, HTML, Java, Javascript, SQL",Hombre Cis,False
949692.0,Senior,8,,,"HTML, SQL",Hombre Cis,False
1321200.0,Junior,2,,,"Javascript, PHP, SQL, VBA",Hombre Cis,False
6100000.0,Senior,12,,,Javascript,Hombre Cis,False
1200000.0,Senior,6,Terciario,En curso,Ninguno de los anteriores,Hombre Cis,False
2300000.0,Senior,18,,,Ninguno de los anteriores,Hombre Cis,False
2300000.0,Semi-Senior,4,,,ABAP,Mujer Cis,False
1536000.0,Junior,2,Universitario,Incompleto,"Bash/Shell, Javascript, Python, SQL, TypeScript",No binarie,False
2200000.0,Senior,30,,,COBOL,Hombre Cis,False
2900000.0,Senior,15,,,SQL,Mujer Cis,False
2280000.0,Semi-Senior,3,,,".NET, C#, HTML, Javascript, SQL, VBA",Hombre Cis,False
4200000.0,Semi-Senior,5,,,"Python, SQL",Hombre Cis,False
2365687.0,Semi-Senior,5,Universitario,Completo,"Javascript, SQL, TypeScript",Hombre Cis,False
5300000.0,Senior,12,,,Ninguno de los anteriores,Hombre Cis,False
550000.0,Semi-Senior,5,,,"CSS, HTML, Javascript, PHP, SQL",Hombre Cis,False
6000000.0,Semi-Senior,5,,,"Java, Javascript, Python, Smalltalk, SQL, TypeScript",Hombre Cis,False
5200000.0,Senior,23,Universitario,Completo,Ninguno de los anteriores,Hombre Cis,False
2720640.0,Senior,12,,,"Ninguno de los anteriores, ",Hombre Cis,False
7000000.0,Senior,29,Maestría,Completo,".NET, Go, Javascript, TypeScript",Hombre Cis,False
2532400.0,Senior,12,,,"CSS, HTML, Javascript, PHP, SQL, TypeScript",Hombre Cis,False
2771000.0,Semi-Senior,5,Terciario,Completo,"Bash/Shell, Python",Hombre Cis,False
4500000.0,Senior,15,,,Ninguno de los anteriores,Hombre Cis,False
800000.0,Junior,2,,,"CSS, HTML, Python, SQL",Hombre Cis,False
1300000.0,Semi-Senior,3,Universitario,Completo,"Bash/Shell, Javascript, PHP, Python",Hombre Cis,False
4166000.0,Semi-Senior,5,,,"Javascript, TypeScript",Hombre Cis,False
6000000.0,Semi-Senior,5,Universitario,En curso,"Java, Kotlin, SQL, TypeScript",Hombre Cis,False
4900000.0,Senior,18,Universitario,Incompleto,SQL,Hombre Cis,False
3042000.0,Semi-Senior,3,,,"Bash/Shell, Python",Hombre Cis,False
4900000.0,Semi-Senior,5,,,Ninguno de los anteriores,Hombre Cis,False
1010000.0,Senior,25,,,Ninguno de los anteriores,Hombre Cis,False
2009000.0,Junior,2,,,"Python, SQL",Hombre Cis,False
2941285.0,Senior,17,,,"CSS, HTML, Javascript, PHP, SQL, TypeScript",Mujer Cis,False
6000000.0,Senior,8,,,"Javascript, TypeScript",Hombre Cis,False
1500000.0,Senior,19,Secundario,Completo,Ninguno de los anteriores,Hombre Cis,False
2300000.0,Senior,8,,,Ninguno de los anteriores,Mujer Cis,False
4500000.0,Senior,25,,,"Java, Javascript, Python, SQL",Hombre Cis,False
2460000.0,Senior,18,,,"Arduino, C++, CSS, HTML, Javascript, Kotlin, Python, SQL",Hombre Cis,False
3194000.0,Senior,14,,,Bash/Shell,Hombre Cis,False
1203657.0,Semi-Senior,4,Universitario,En curso,Ninguno de los anteriores,Hombre Cis,False
11000000.0,Senior,20,,,"Python, SQL",Mujer Cis,False
5500000.0,Senior,8,,,Ninguno de los anteriores,Hombre Cis,False
1700000.0,Junior,2,,,Ninguno de los anteriores,Mujer Cis,False
1800000.0,Junior,2,Universitario,En curso,"Python, SQL",Hombre Cis,False
3700000.0,Senior,7,,,"Bash/Shell, Javascript",Hombre Cis,False
6003000.0,Senior,10,,,Ninguno de los anteriores,Hombre Cis,False
6500000.0,Senior,18,,,"Bash/Shell, Python",Hombre Cis,False
5200000.0,Senior,7,,,".NET, Bash/Shell, C#",Mujer Cis,False
6849900.0,Senior,10,,,"Bash/Shell, Go",Hombre Cis,False
1100000.0,Senior,32,Posgrado/Especialización,Completo,"C#, CSS, HTML, SQL, vfp",Hombre Cis,False
2300000.0,Junior,2,Universitario,En curso,Python,Hombre Cis,False
750000.0,Senior,10,Universitario,Incompleto,Ninguno de los anteriores,Hombre Cis,False
2200000.0,Semi-Senior,3,Terciario,Completo,"Javascript, Adaptive Expressions",Hombre Cis,False
5000000.0,Semi-Senior,5,,,"Java, Javascript",Mujer Cis,False
3337798.0,Senior,19,,,"Bash/Shell, HTML, PHP, Python, SQL",Hombre Cis,False
1700000.0,Semi-Senior,3,Universitario,Completo,"HTML, Javascript, SQL, Apex",Hombre Cis,False
5500000.0,Senior,25,,,SQL,Hombre Cis,False
2311000.0,Semi-Senior,4,,,"CSS, HTML, Javascript",Hombre Cis,False
1800000.0,Semi-Senior,5,,,"Python, SQL",Hombre Cis,False
2700000.0,Senior,6,Maestría,Incompleto,"Python, R, SQL",Hombre Cis,False
2800000.0,Senior,6,,,Bash/Shell,Hombre Cis,False
2000000.0,Semi-Senior,4,,,".NET, Javascript",Hombre Cis,False
3000000.0,Senior,18,,,Ninguno de los anteriores,Hombre Cis,False
2650000.0,Senior,14,Universitario,Completo,"C#, Javascript",Hombre Cis,False
2350000.0,Senior,30,Posgrado/Especialización,Completo,Ninguno de los anteriores,Hombre Cis,False
1090000.0,Senior,10,,,Go,Hombre Cis,False
7300000.0,Semi-Senior,5,,,"Bash/Shell, Python, SQL",Hombre Cis,False
1499444.0,Junior,2,,,SQL,Hombre Cis,False
1784197.0,Junior,2,Terciario,Completo,".NET, C#, CSS, HTML, Javascript, SQL, TypeScript",Mujer Cis,False
2000000.0,Senior,40,,,".NET, CSS, HTML, Javascript, Python, SQL, VBA",Hombre Cis,False
656882.0,Junior,0,,,SQL,Hombre Cis,False
4150000.0,Senior,20,,,Ninguno de los anteriores,Hombre Cis,False
1293000.0,Semi-Senior,4,,,"Python, SQL",Hombre Cis,False
2900000.0,Junior,1,Maestría,Completo,"Python, SQL",Mujer Cis,False
3200000.0,Senior,20,,,Python,Hombre Cis,False
1190856.0,Semi-Senior,5,Universitario,En curso,".NET, Bash/Shell, C#, CSS, Javascript, Python, SQL, TypeScript",Mujer Cis,False
3100000.0,Semi-Senior,3,,,SQL,Mujer Cis,False
3158000.0,Semi-Senior,5,Universitario,Incompleto,Smalltalk,Mujer Cis,False
1400000.0,Semi-Senior,3,,,".NET, CSS, HTML, Javascript, Python, SQL, TypeScript",Hombre Cis,False
4777000.0,Senior,18,,,".NET, C#, HTML, Javascript, SQL",Hombre Cis,False
3805015.0,Senior,13,Universitario,En curso,"Bash/Shell, HTML, Java, SQL",Hombre Cis,False
2927265.0,Senior,35,,,Ninguno de los anteriores,Hombre Cis,False
1463400.0,Semi-Senior,4,,,"Python, SQL",Mujer Cis,False
3600000.0,Semi-Senior,5,,,"Bash/Shell, Python, SQL",Mujer Cis,False
1504585.0,Senior,17,Terciario,Completo,".NET, Bash/Shell, Python, SQL",Hombre Cis,False
7840000.0,Senior,10,,,"Python, SQL",Mujer Cis,False
2711700.0,Semi-Senior,4,Terciario,Completo,"CSS, HTML, Javascript, Python, TypeScript",Mujer Cis,False
6800000.0,Semi-Senior,5,,,"Python, SQL",Hombre Cis,False
2000000.0,Semi-Senior,3,,,Ninguno de los anteriores,Hombre Cis,False
2200000.0,Junior,1,,,"Javascript, Python",Hombre Cis,False
6378300.0,Senior,6,Posgrado/Especialización,En curso,"HTML, Javascript, TypeScript",Hombre Cis,False
5320000.0,Senior,20,,,".NET, PHP, Python, SQL, Ninguno de los anteriores",Hombre Cis,False
1290000.0,Semi-Senior,4,,,"CSS, HTML, Javascript, TypeScript",Hombre Cis,False
1800000.0,Senior,20,,,".NET, CSS, HTML, PHP, Python, SQL",Hombre Cis,False
1900000.0,Semi-Senior,4,,,"Javascript, TypeScript",Hombre Cis,False
3400000.0,Senior,20,,,"Bash/Shell, HTML, Java, PHP, Python",Hombre Cis,False
12234116.0,Senior,12,,,Ninguno de los anteriores,Mujer Cis,False
2359366.0,Semi-Senior,3,Universitario,En curso,"C#, Python",Hombre Cis,False
1200000.0,Junior,0,,,Ninguno de los anteriores,Hombre Cis,False
1000000.0,Junior,0,Terciario,En curso,"ABAP, Javascript",Hombre Cis,False
5600000.0,Senior,6,,,Python,Prefiero no decir,False
3000000.0,Senior,30,,,".NET, C#, SQL",Hombre Cis,False
4639515.0,Semi-Senior,5,Universitario,En curso,"CSS, HTML, Java, Javascript, SQL, TypeScript",Hombre Cis,False
5000000.0,Senior,8,Maestría,Completo,Python,Hombre Cis,False
2500000.0,Junior,2,Universitario,Incompleto,Python,Mujer Cis,False
6900000.0,Senior,9,Universitario,Completo,"Bash/Shell, Go, SQL, TypeScript",Hombre Cis,False
1790000.0,Senior,6,Universitario,Incompleto,Ninguno de los anteriores,Mujer Cis,False
4000000.0,Semi-Senior,5,Universitario,En curso,"CSS, HTML, Javascript, TypeScript",Hombre Cis,False
1260000.0,Semi-Senior,3,,,Ninguno de los anteriores,Hombre Cis,False
5500000.0,Senior,22,,,"Bash/Shell, Python",Hombre Cis,False
2650000.0,Semi-Senior,3,,,Python,Hombre Cis,False
1350000.0,Senior,10,,,"HTML, Javascript, PHP, SQL",Mujer Cis,False
1927710.84,Semi-Senior,4,,,".NET, C#, TypeScript",Hombre Cis,False
2500000.0,Semi-Senior,5,,,Python,Hombre Cis,False
1224000.0,Semi-Senior,3,Universitario,En curso,".NET, HTML, Javascript, SQL",Hombre Cis,False
2156586.0,Senior,22,Terciario,Completo,"Bash/Shell, Python",Hombre Cis,False
1709138.0,Senior,7,,,Ninguno de los anteriores,Prefiero no decir,False
4120000.0,Senior,18,,,SQL,Hombre Cis,False
3100000.0,Semi-Senior,3,Terciario,Completo,".NET, Bash/Shell, C#, CSS, HTML, Javascript, SQL, TypeScript",Hombre Cis,False
1850000.0,Senior,10,,,Ninguno de los anteriores,Hombre Cis,False
1430000.0,Junior,0,,,Ninguno de los anteriores,Hombre Cis,False
3600000.0,Junior,2,,,"Bash/Shell, Ninguno de los anteriores",Hombre Cis,False
3471000.0,Senior,33,,,".NET, CSS, HTML, PHP, Python, SQL",Hombre Cis,False
11300000.0,Senior,25,Universitario,Incompleto,".NET, HTML, Java, Javascript, SQL",Hombre Cis,False
1600000.0,Senior,25,,,Delphi,Hombre Cis,False
5000000.0,Senior,6,,,Python,Hombre Cis,False
3900000.0,Junior,2,,,"Python, SQL",Hombre Cis,False
3400000.0,Senior,6,,,".NET, C#, TypeScript",Hombre Cis,False
2800000.0,Senior,6,,,".NET, C#, CSS, HTML, Java, Javascript, SQL, TypeScript",Hombre Cis,False
4200000.0,Senior,23,Universitario,Incompleto,Bash/Shell,Hombre Cis,False
3800000.0,Senior,14,,,"Bash/Shell, Java, Javascript, Python",Hombre Cis,False
2300000.0,Semi-Senior,4,,,"CSS, HTML, Javascript, SQL, TypeScript",Hombre Cis,False
2000000.0,Junior,0,,,"Javascript, SQL",Hombre Cis,False
4500000.0,Senior,19,,,"Bash/Shell, HTML, Javascript, SQL, TypeScript",Hombre Cis,False
4500000.0,Senior,20,,,"Python, SQL",Mujer Cis,False
5400000.0,Semi-Senior,5,,,"Javascript, SQL, TypeScript",Hombre Cis,False
1900000.0,Semi-Senior,3,,,"CSS, HTML, Java, Javascript, SQL",Hombre Cis,False
1450000.0,Junior,1,,,Java,Hombre Cis,False
3400000.0,Senior,9,,,"Java, SQL",Hombre Cis,False
4500000.0,Senior,30,,,"HTML, Javascript, PHP, Python, SQL",Hombre Cis,False
8100000.0,Senior,15,Universitario,Completo,"Bash/Shell, HTML, Javascript, Python, Hashicorp Terraform",Hombre Cis,False
1500000.0,Senior,30,,,".NET, C#, Javascript, SQL",Hombre Cis,False
4800000.0,Senior,15,,,Python,Hombre Cis,False
3800000.0,Senior,16,,,"Javascript, PHP, TypeScript",Hombre Cis,False
3500000.0,Semi-Senior,5,,,"CSS, HTML, Javascript, PHP, SQL",Hombre Cis,False
2500000.0,Senior,10,,,Ninguno de los anteriores,Hombre Cis,False
2400000.0,Senior,20,,,SQL,Hombre Cis,False
3941546.77,Senior,10,,,PHP,Hombre Cis,False
2000000.0,Senior,15,Posdoctorado,Completo,Python,Hombre Cis,False
1100000.0,Semi-Senior,5,,,"Python, SQL",Mujer Cis,False
1220000.0,Junior,0,Universitario,En curso,"Javascript, Python",Hombre Cis,False
5000000.0,Senior,30,,,"HTML, Python, SQL",Hombre Cis,False
3400000.0,Senior,15,,,Ninguno de los anteriores,Mujer Cis,False
9800000.0,Senior,20,,,"Bash/Shell, SQL",Hombre Cis,False
4407174.0,Senior,18,,,".NET, C#, HTML, Java, Kotlin, SQL, VBA",Hombre Cis,False
2200000.0,Senior,20,,,".NET, CSS, HTML, Python, SQL",Hombre Cis,False
5200000.0,Junior,2,,,"Bash/Shell, Javascript, SQL",Hombre Cis,False
5500000.0,Junior,2,Universitario,Completo,Javascript,Hombre Cis,False
3630000.0,Senior,25,Universitario,Completo,Ninguno de los anteriores,Hombre Cis,False
2300000.0,Senior,10,,,Ninguno de los anteriores,Hombre Cis,False
4007800.0,Senior,9,,,".NET, HTML, Javascript, PHP",Hombre Cis,False
5288000.0,Semi-Senior,4,,,Python,Hombre Cis,False
9500000.0,Senior,15,,,"C++, Java, PHP, SQL",Hombre Cis,False
3800000.0,Senior,8,,,".NET, C#, SQL",Hombre Cis,False
4800000.0,Senior,10,,,"CSS, HTML",Hombre Cis,False
2785000.0,Senior,6,,,"Java, Javascript, PHP, Python, SQL",Hombre Cis,False
2500000.0,Senior,10,,,"Java, SQL",Mujer Cis,False
4300000.0,Senior,10,,,"Bash/Shell, Python, SQL",Mujer Cis,False
3000000.0,Semi-Senior,4,,,"CSS, HTML, Java, Javascript, TypeScript",Hombre Cis,False
2900000.0,Senior,10,Universitario,Incompleto,".NET, C#, SQL",Hombre Cis,False
3100000.0,Senior,7,,,"Java, SQL",Hombre Cis,False
2800000.0,Junior,2,,,Ninguno de los anteriores,Hombre Cis,False
4750000.0,Senior,15,,,".NET, C#, SQL",Hombre Cis,False
2800000.0,Semi-Senior,5,Universitario,En curso,Python,Mujer Cis,False
3000000.0,Senior,6,,,"Go, HTML, Python",Hombre Cis,False
3500000.0,Senior,10,Universitario,En curso,"Javascript, TypeScript",Mujer Cis,False
1900000.0,Semi-Senior,4,,,Ninguno de los anteriores,Mujer Cis,False
2115000.0,Senior,8,,,"Bash/Shell, PHP, Python, SQL",Hombre Cis,False
1600000.0,Senior,12,,,"CSS, HTML, Javascript, PHP, TypeScript",Hombre Cis,False
2000000.0,Senior,10,,,SQL,Hombre Cis,False
4500000.0,Senior,7,,,"Bash/Shell, C, Go, Python, SQL",Hombre Cis,False
2700000.0,Senior,10,,,SQL,Hombre Cis,False
8500000.0,Senior,35,Maestría,En curso,"PHP, Python",Hombre Cis,False
3000000.0,Senior,15,,,Ninguno de los anteriores,Hombre Cis,False
5199000.0,Senior,22,,,Ninguno de los anteriores,Hombre Cis,False
1800000.0,Semi-Senior,4,,,Ninguno de los anteriores,Mujer Cis,False
2224000.0,Senior,20,Universitario,Incompleto,"CSS, HTML, Javascript",Hombre Cis,False
3400000.0,Senior,6,Universitario,Completo,".NET, C#, HTML, Javascript, SQL, TypeScript",Hombre Cis,False
3500000.0,Senior,10,,,"Javascript, PHP, TypeScript",Hombre Cis,False
3350000.0,Senior,35,Doctorado,Completo,Ninguno de los anteriores,Hombre Cis,False
2870568.0,Senior,6,,,"C#, HTML, Javascript, Python, SQL, VBA, Nativo",Hombre Cis,False
10714000.0,Senior,18,,,Ninguno de los anteriores,Hombre Cis,False
3700000.0,Semi-Senior,4,,,"Bash/Shell, Javascript, PHP, Python",Hombre Cis,False
2716000.0,Senior,6,,,Ninguno de los anteriores,Mujer Cis,False
3300000.0,Senior,20,,,"Javascript, SQL",Hombre Cis,False
3000000.0,Senior,6,,,".NET, C#, Go, Javascript, SQL, TypeScript",Hombre Cis,False
1979179.0,Senior,6,,,"CSS, HTML, Javascript, TypeScript",Hombre Cis,False
4058470.0,Senior,15,Universitario,Completo,Ninguno de los anteriores,Hombre Cis,False
